mes_sol;año_sol;desc_cnae;empresa_municipio;localidades_centro_trab;desc_sector;total_trab_sus;trab_hombres_sus;trab_mujeres_sus
12;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Alfafar;SERVICIOS;3;3;0
12;2024;Otro acabado de edificios;Albal;Albal;CONSTRUCIÓN;1;1;0
12;2024;Educación secundaria técnica y profesional;Algemesí;Algemesí;SERVICIOS;4;1;3
12;2024;Otro acabado de edificios;Albal;Albal;CONSTRUCIÓN;1;0;1
12;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Alfafar;SERVICIOS;5;3;2
12;2024;Otro comercio al por menor en establecimientos no especializados;Catarroja;Catarroja;SERVICIOS;2;0;2
12;2024;Comercio al por mayor de equipos electrónicos y de telecomunicaciones y sus componentes;Catarroja;Catarroja;SERVICIOS;4;3;1
12;2024;Alquiler de bienes inmobiliarios por cuenta propia;Albal;Albal;SERVICIOS;4;3;1
12;2024;Transporte de mercancías por carretera;Yátova;Yátova;SERVICIOS;1;1;0
12;2024;Cultivo de cítricos;Chiva;Chiva;AGRICULTURA;1;1;0
12;2024;Fabricación de jabones, detergentes y otros artículos de limpieza y abrillantamiento;Catarroja;Catarroja;INDUSTRIA;1;1;0
12;2024;Fabricación de pinturas, barnices y revestimientos similares, tintas de imprenta y masillas;Cuart de Poblet;Quart De Poblet;INDUSTRIA;48;38;10
12;2024;Fabricación de otras cisternas, grandes depósitos y contenedores de metal;Paiporta;Paiporta;INDUSTRIA;5;4;1
12;2024;Intermediarios del comercio de productos diversos;Catarroja;Catarroja;SERVICIOS;3;2;1
12;2024;Establecimientos de bebidas;Alfafar;Alfafar;SERVICIOS;1;0;1
12;2024;Peluquería y otros tratamientos de belleza;Torrent;Torrent;SERVICIOS;1;0;1
12;2024;Establecimientos de bebidas;Algemesí;Algemesí;SERVICIOS;3;0;3
12;2024;Venta, mantenimiento y reparación de motocicletas y de sus repuestos y accesorios;Beniparrell;Beniparrell;SERVICIOS;2;2;0
12;2024;Actividades jurídicas;Algemesí;Algemesí;SERVICIOS;1;0;1
12;2024;Mantenimiento y reparación de vehículos de motor;Algemesí;Algemesí;SERVICIOS;1;1;0
12;2024;Fabricación de otros productos de plástico;Ribarroja del Turia;Riba-Roja De Túria;INDUSTRIA;1;1;0
12;2024;Otras instalaciones en obras de construcción;Guadassuar;Guadassuar;CONSTRUCIÓN;3;3;0
12;2024;Establecimientos de bebidas;Algemesí;Algemesí;SERVICIOS;3;3;0
12;2024;Otros servicios de comidas;Paiporta;Paiporta;SERVICIOS;5;1;4
12;2024;Fabricación de otros muebles;Silla;Silla;INDUSTRIA;1;0;1
12;2024;Actividades odontológicas;Paiporta;Paiporta;SERVICIOS;5;0;5
12;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Catarroja;Catarroja;SERVICIOS;2;0;2
12;2024;Restaurantes y puestos de comidas;Requena;Requena;SERVICIOS;16;6;10
12;2024;Mantenimiento y reparación de vehículos de motor;Chiva;Chiva;SERVICIOS;1;1;0
12;2024;Otras actividades de limpieza;Benetússer;Benetússer;SERVICIOS;3;0;3
12;2024;Instalaciones eléctricas;Guadassuar;Guadassuar;CONSTRUCIÓN;4;4;0
12;2024;Comercio al por menor de bebidas en establecimientos especializados;Paiporta;Paiporta;SERVICIOS;1;1;0
12;2024;Actividades odontológicas;Catarroja;Catarroja;SERVICIOS;2;0;2
12;2024;Otras actividades de construcción especializada n.c.o.p.;Paiporta;Sedaví;CONSTRUCIÓN;1;1;0
12;2024;Actividades de agentes y corredores de seguros;Algemesí;Algemesí;SERVICIOS;2;0;2
12;2024;Fabricación de otras estructuras de madera y piezas de carpintería y ebanistería para la construcción;Aldaya;Aldaya;INDUSTRIA;1;0;1
12;2024;Restaurantes y puestos de comidas;Catarroja;Catarroja;SERVICIOS;4;0;4
12;2024;Venta de automóviles y vehículos de motor ligeros;Algemesí;Algemesí;SERVICIOS;1;1;0
12;2024;Actividades de medicina especializada;Algemesí;Algemesí;SERVICIOS;1;0;1
12;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Benifaió;Benifaió;CONSTRUCIÓN;5;5;0
12;2024;Comercio al por mayor de otros artículos de uso doméstico;Catarroja;Catarroja;SERVICIOS;1;0;1
12;2024;Venta de automóviles y vehículos de motor ligeros;Catarroja;Catarroja;SERVICIOS;1;1;0
12;2024;Instalación de máquinas y equipos industriales;Ribarroja del Turia;Sagunto;INDUSTRIA;69;58;11
12;2024;Transporte de mercancías por carretera;Graja de Iniesta;Riba-Roja De Túria;SERVICIOS;1;1;0
12;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Valencia;Valencia;SERVICIOS;1;1;0
12;2024;Fabricación de muebles de cocina;Alcàsser;Alcàsser;INDUSTRIA;1;1;0
12;2024;Restaurantes y puestos de comidas;Sedaví;Sedaví;SERVICIOS;2;1;1
12;2024;Fabricación de carpintería metálica;Paiporta;Paiporta;INDUSTRIA;1;1;0
12;2024;Fabricación de otros muebles;Albal;Albal;INDUSTRIA;7;5;2
12;2024;Comercio al por mayor de frutas y hortalizas;Catarroja;Catarroja;SERVICIOS;0;0;0
12;2024;Restaurantes y puestos de comidas;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;7;3;4
12;2024;Pintura y acristalamiento;Beneixida;Beneixida;CONSTRUCIÓN;2;0;2
12;2024;Transporte de mercancías por carretera;Paiporta;Paiporta;SERVICIOS;1;1;0
12;2024;Actividades de envasado y empaquetado;Massamagrell;Riba-Roja De Túria;SERVICIOS;19;12;7
12;2024;Transporte de mercancías por carretera;Aldaya;Aldaya;SERVICIOS;3;3;0
12;2024;Venta, mantenimiento y reparación de motocicletas y de sus repuestos y accesorios;Sedaví;Sedaví;SERVICIOS;1;1;0
12;2024;Comercio al por menor de artículos deportivos en establecimientos especializados;Aldaya;Aldaya;SERVICIOS;0;0;0
12;2024;Otra educación n.c.o.p.;Catarroja;Catarroja;SERVICIOS;12;3;9
12;2024;Actividades de envasado y empaquetado;Massamagrell;Massamagrell;SERVICIOS;19;18;1
12;2024;Servicios integrales a edificios e instalaciones;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;10;3;7
12;2024;Servicios integrales a edificios e instalaciones;Valencia;"Alfafar; Catarroja; Paiporta; Valencia";SERVICIOS;2;1;1
12;2024;Comercio al por mayor de bebidas;Algemesí;Algemesí;SERVICIOS;8;6;2
12;2024;Peluquería y otros tratamientos de belleza;Massanassa;Massanassa;SERVICIOS;1;1;0
12;2024;Otras actividades sanitarias;Sedaví;Sedaví;SERVICIOS;3;1;2
12;2024;Otras actividades de consultoría de gestión empresarial;Valencia;Valencia;SERVICIOS;1;0;1
12;2024;Instalaciones eléctricas;Algemesí;Algemesí;CONSTRUCIÓN;1;0;1
12;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Catarroja;Catarroja;SERVICIOS;2;0;2
12;2024;Otras actividades de apoyo a las empresas n.c.o.p.;Valencia;"Albal; Beniparrell; Catarroja; Paiporta";SERVICIOS;1;0;1
12;2024;Construcción de edificios residenciales;Beniparrell;Beniparrell;CONSTRUCIÓN;17;17;0
12;2024;Venta de automóviles y vehículos de motor ligeros;Aldaya;Aldaya;SERVICIOS;1;0;1
12;2024;Otros servicios de comidas;Alfafar;Alfafar;SERVICIOS;3;0;3
12;2024;Instalaciones eléctricas;Massanassa;Massanassa;CONSTRUCIÓN;0;0;0
12;2024;Ingeniería mecánica por cuenta de terceros;Algemesí;Algemesí;INDUSTRIA;2;2;0
12;2024;Otra educación n.c.o.p.;Paiporta;Paiporta;SERVICIOS;1;0;1
12;2024;Peluquería y otros tratamientos de belleza;Catarroja;Catarroja;SERVICIOS;1;0;1
12;2024;Restaurantes y puestos de comidas;Real;Real;SERVICIOS;12;2;10
12;2024;Restaurantes y puestos de comidas;Massanassa;Massanassa;SERVICIOS;2;1;1
12;2024;Restaurantes y puestos de comidas;Massanassa;Massanassa;SERVICIOS;1;0;1
12;2024;Fabricación de otra maquinaria de uso general n.c.o.p.;Catarroja;Catarroja;INDUSTRIA;4;4;0
12;2024;Transporte de mercancías por carretera;Paterna;Paterna;SERVICIOS;1;1;0
12;2024;Restaurantes y puestos de comidas;Sedaví;Sedaví;SERVICIOS;2;0;2
12;2024;Peluquería y otros tratamientos de belleza;Aldaya;Aldaya;SERVICIOS;1;0;1
12;2024;Comercio al por menor de textiles en establecimientos especializados;Barcelona;Aldaya;SERVICIOS;1;1;0
12;2024;Gestión de instalaciones deportivas;Guadassuar;Guadassuar;SERVICIOS;24;17;7
12;2024;Venta, mantenimiento y reparación de motocicletas y de sus repuestos y accesorios;Beniparrell;Beniparrell;SERVICIOS;2;2;0
12;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Algemesí;Algemesí;CONSTRUCIÓN;1;1;0
12;2024;Otra educación n.c.o.p.;Alfafar;Alfafar;SERVICIOS;12;5;7
12;2024;Fabricación de muebles de cocina;Beniparrell;Beniparrell;INDUSTRIA;4;4;0
12;2024;Fabricación de maquinaria para la industria de la alimentación, bebidas y tabaco;Alginet;Algemesí;INDUSTRIA;1;1;0
12;2024;Mantenimiento y reparación de vehículos de motor;Picanya;Picanya;SERVICIOS;3;2;1
12;2024;Fabricación de artículos de joyería y artículos similares;Massanassa;Massanassa;INDUSTRIA;1;0;1
12;2024;Restaurantes y puestos de comidas;Ribarroja del Turia;Valencia;SERVICIOS;3;2;1
12;2024;Fabricación de carpintería metálica;Ribarroja del Turia;Riba-Roja De Túria;INDUSTRIA;11;9;2
12;2024;Comercio al por menor de combustible para la automoción en establecimientos especializados;Albal;Albal;SERVICIOS;6;4;2
12;2024;Fabricación de otros muebles;Polinyà de Xúquer;Polinyà De Xúquer;INDUSTRIA;0;0;0
12;2024;Actividades odontológicas;Catarroja;Catarroja;SERVICIOS;3;0;3
12;2024;Comercio al por menor de combustible para la automoción en establecimientos especializados;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;0;0;0
12;2024;Otras actividades de telecomunicaciones;Chiva;Chiva;SERVICIOS;1;1;0
12;2024;Comercio al por mayor de otros artículos de uso doméstico;Sedaví;Sedaví;SERVICIOS;2;2;0
12;2024;Fabricación de otros productos textiles n.c.o.p.;Catarroja;Catarroja;INDUSTRIA;1;0;1
12;2024;Actividades de diseño especializado;Paiporta;Paiporta;SERVICIOS;1;1;0
12;2024;Otro acabado de edificios;Catarroja;Catarroja;CONSTRUCIÓN;3;3;0
12;2024;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Alfafar;Alfafar;SERVICIOS;2;0;2
12;2024;Restaurantes y puestos de comidas;Picanya;Paiporta;SERVICIOS;2;1;1
12;2024;Peluquería y otros tratamientos de belleza;Paiporta;Paiporta;SERVICIOS;1;0;1
12;2024;Gestión de salas de espectáculos;Beniparrell;Beniparrell;SERVICIOS;5;5;0
12;2024;Comercio al por mayor de productos de perfumería y cosmética;Beniparrell;Beniparrell;SERVICIOS;2;2;0
12;2024;Venta, mantenimiento y reparación de motocicletas y de sus repuestos y accesorios;Paiporta;Paiporta;SERVICIOS;1;1;0
12;2024;Otras actividades postales y de correos;Mislata;Mislata;SERVICIOS;8;0;8
12;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Paiporta;Paiporta;INDUSTRIA;2;1;1
12;2024;Otra educación n.c.o.p.;Sedaví;Sedaví;SERVICIOS;7;1;6
12;2024;Establecimientos de bebidas;Picassent;Massanassa;SERVICIOS;1;0;1
12;2024;Comercio al por mayor de productos farmacéuticos;Catarroja;Catarroja;SERVICIOS;1;0;1
12;2024;Corte, tallado y acabado de la piedra;Algemesí;Algemesí;INDUSTRIA;5;4;1
12;2024;Establecimientos de bebidas;Catarroja;Catarroja;SERVICIOS;1;0;1
12;2024;Servicios de preimpresión y preparación de soportes;Algemesí;Algemesí;INDUSTRIA;1;0;1
12;2024;Peluquería y otros tratamientos de belleza;Paiporta;Paiporta;SERVICIOS;1;1;0
12;2024;Fabricación de otro material de transporte n.c.o.p.;Torrent;Torrent;INDUSTRIA;3;0;3
12;2024;Organización de convenciones y ferias de muestras;Benifaió;Benifaió;SERVICIOS;0;0;0
12;2024;Educación cultural;Valencia;Valencia;SERVICIOS;2;0;2
12;2024;Establecimientos de bebidas;Massanassa;Alfafar;SERVICIOS;2;0;2
12;2024;Construcción de edificios residenciales;Albal;Albal;CONSTRUCIÓN;1;1;0
12;2024;Otro comercio al por menor en establecimientos no especializados;Benetússer;Benetússer;SERVICIOS;2;0;2
12;2024;Servicios integrales a edificios e instalaciones;Valencia;Algemesí;SERVICIOS;2;1;1
12;2024;Educación preprimaria;Albal;Albal;SERVICIOS;2;0;2
12;2024;Fabricación de otros muebles;Algemesí;Algemesí;INDUSTRIA;8;6;2
12;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Sedaví;Sedaví;SERVICIOS;3;0;3
12;2024;Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal;Benetússer;Benetússer;SERVICIOS;3;0;3
12;2024;Fabricación de pinturas, barnices y revestimientos similares, tintas de imprenta y masillas;Algemesí;Algemesí;INDUSTRIA;8;7;1
12;2024;Otras actividades de construcción especializada n.c.o.p.;Valencia;Alaquàs;CONSTRUCIÓN;1;1;0
12;2024;Provisión de comidas preparadas para eventos;Catarroja;Catarroja;SERVICIOS;3;3;0
12;2024;Otro acabado de edificios;Cuart de Poblet;Quart De Poblet;CONSTRUCIÓN;1;1;0
12;2024;Establecimientos de bebidas;Alfafar;Alfafar;SERVICIOS;0;0;0
12;2024;Actividades jurídicas;Sedaví;Sedaví;SERVICIOS;3;1;2
12;2024;Otras actividades de impresión y artes gráficas;Algemesí;Algemesí;INDUSTRIA;0;0;0
12;2024;Peluquería y otros tratamientos de belleza;Massanassa;Massanassa;SERVICIOS;1;0;1
12;2024;Otras actividades asociativas n.c.o.p.;Almussafes;Almussafes;SERVICIOS;2;0;2
12;2024;Actividades archivos;Almussafes;Almussafes;SERVICIOS;2;1;1
12;2024;Elaboración de otros productos alimenticios n.c.o.p.;Torrent;Torrent;INDUSTRIA;1;1;0
12;2024;Limpieza general de edificios;Valencia;Valencia;SERVICIOS;1;1;0
12;2024;Restaurantes y puestos de comidas;Valencia;Palmar (El);SERVICIOS;1;0;1
12;2024;Fabricación de instrumentos y suministros médicos y odontológicos;Alfafar;Catarroja;INDUSTRIA;2;1;1
12;2024;Lavado y limpieza de prendas textiles y de piel;Alfafar;Alfafar;SERVICIOS;2;0;2
12;2024;Educación preprimaria;Catarroja;"Alfafar; Picanya";SERVICIOS;7;0;7
12;2024;Comercio al por mayor de muebles, alfombras y aparatos de iluminación;Valencia;Castellar-Oliveral;SERVICIOS;1;1;0
12;2024;Otra educación n.c.o.p.;Algemesí;Algemesí;SERVICIOS;0;0;0
12;2024;Gestión de instalaciones deportivas;Guadassuar;Guadassuar;SERVICIOS;0;0;0
12;2024;Fabricación de maquinaria para la industria de la alimentación, bebidas y tabaco;Guadassuar;Guadassuar;INDUSTRIA;3;2;1
12;2024;Actividades de fotografía;Valencia;Paiporta;SERVICIOS;4;3;1
12;2024;Peluquería y otros tratamientos de belleza;Valencia;Valencia;SERVICIOS;1;0;1
12;2024;Actividades de los clubes deportivos;Massanassa;Massanassa;SERVICIOS;5;5;0
12;2024;Establecimientos de bebidas;Algemesí;Algemesí;SERVICIOS;1;1;0
12;2024;Cultivo de cítricos;Paiporta;Paiporta;AGRICULTURA;1;1;0
12;2024;Restaurantes y puestos de comidas;Torrent;Cumbres De Calicanto;SERVICIOS;3;3;0
12;2024;Actividades de medicina general;Torrent;Torrent;SERVICIOS;3;1;2
12;2024;Actividades odontológicas;Paiporta;Paiporta;SERVICIOS;0;0;0
12;2024;Actividades de juegos de azar y apuestas;Alcúdia, l';Alcúdia (L');SERVICIOS;2;1;1
12;2024;Limpieza general de edificios;Alicante;Sedaví;SERVICIOS;1;0;1
12;2024;Establecimientos de bebidas;Catarroja;Catarroja;SERVICIOS;1;0;1
12;2024;Construcción de edificios residenciales;Algemesí;Algemesí;CONSTRUCIÓN;1;1;0
12;2024;Telecomunicaciones por cable;Sueca;Sueca;SERVICIOS;1;1;0
12;2024;Intermediarios del comercio de productos alimenticios, bebidas y tabaco;Valencia;Horno De Alcedo;SERVICIOS;6;3;3
12;2024;Establecimientos de bebidas;Catarroja;Catarroja;SERVICIOS;0;0;0
12;2024;Comercio al por mayor de cereales, tabaco en rama, simientes y alimentos para animales;Catarroja;Catarroja;SERVICIOS;1;1;0
12;2024;Estudios de mercado y realización de encuestas de opinión pública;Chiva;Chiva;SERVICIOS;1;0;1
12;2024;Fabricación de otros productos de plástico;Alcàsser;Alcàsser;INDUSTRIA;9;8;1
12;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Albal;Albal;CONSTRUCIÓN;1;0;1
12;2024;Comercio al por menor de frutas y hortalizas en establecimientos especializados;Paiporta;Paiporta;SERVICIOS;2;0;2
12;2024;Comercio al por mayor de prendas de vestir y calzado;Aldaya;Aldaya;SERVICIOS;3;0;3
12;2024;Comercio al por menor de frutas y hortalizas en establecimientos especializados;Alfafar;Alfafar;SERVICIOS;1;1;0
12;2024;Restaurantes y puestos de comidas;Valencia;Valencia;SERVICIOS;1;0;1
12;2024;Comercio al por menor de aparatos electrodomésticos en establecimientos especializados;Catarroja;Catarroja;SERVICIOS;1;1;0
12;2024;Establecimientos de bebidas;Aldaya;Aldaya;SERVICIOS;1;1;0
12;2024;Provisión de comidas preparadas para eventos;Algemesí;Algemesí;SERVICIOS;3;0;3
12;2024;Instalaciones eléctricas;Algemesí;Algemesí;CONSTRUCIÓN;1;1;0
12;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Algemesí;Algemesí;SERVICIOS;6;2;4
12;2024;Instalación de carpintería;Valencia;Quart De Poblet;CONSTRUCIÓN;5;5;0
12;2024;Construcción de edificios residenciales;Beniparrell;Beniparrell;CONSTRUCIÓN;2;2;0
12;2024;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Chirivella;Chirivella;SERVICIOS;1;0;1
12;2024;Peluquería y otros tratamientos de belleza;Catarroja;Catarroja;SERVICIOS;4;0;4
12;2024;Fabricación de otra maquinaria para usos específicos n.c.o.p.;Alcúdia, l';Alcúdia (L');INDUSTRIA;20;8;12
12;2024;Reparación y mantenimiento de otro material de transporte;Valencia;Valencia;INDUSTRIA;3;2;1
12;2024;Fabricación de muebles de oficina y de establecimientos comerciales;Ribarroja del Turia;Riba-Roja De Túria;INDUSTRIA;0;0;0
12;2024;Asistencia en establecimientos residenciales para personas mayores;Torrent;Torrent;SERVICIOS;1;0;1
12;2024;Construcción de edificios residenciales;Paiporta;Paiporta;CONSTRUCIÓN;1;1;0
12;2024;Comercio al por mayor de muebles, alfombras y aparatos de iluminación;Paiporta;Paiporta;SERVICIOS;0;0;0
12;2024;Fabricación de muebles de oficina y de establecimientos comerciales;Alcàsser;Alcàsser;INDUSTRIA;1;0;1
12;2024;Otro acabado de edificios;Valencia;Valencia;CONSTRUCIÓN;4;4;0
12;2024;Fabricación de otros productos químicos n.c.o.p.;Cuart de Poblet;Quart De Poblet;INDUSTRIA;30;0;0
12;2024;Educación deportiva y recreativa;Murcia;Catarroja;SERVICIOS;4;1;3
12;2024;Fabricación de otros muebles;Ribarroja del Turia;Valencia;INDUSTRIA;0;0;0
12;2024;Otras actividades recreativas y de entretenimiento;Massanassa;Massanassa;SERVICIOS;23;12;11
12;2024;Restaurantes y puestos de comidas;Valencia;Valencia;SERVICIOS;16;7;9
12;2024;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos especializados;Algemesí;Algemesí;SERVICIOS;2;0;2
12;2024;Restaurantes y puestos de comidas;Zaragoza;Massamagrell;SERVICIOS;0;0;0
12;2024;Gestión de instalaciones deportivas;Aldaya;Aldaya;SERVICIOS;3;2;1
12;2024;Fabricación de muebles de cocina;Alcàsser;Alcàsser;INDUSTRIA;1;1;0
12;2024;Comercio al por mayor de chatarra y productos de desecho;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;1;1;0
12;2024;Actividades de las escuelas de conducción y pilotaje;Valencia;Torrent;SERVICIOS;7;3;4
12;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Alaquàs;Aldaya;SERVICIOS;1;0;1
12;2024;Otras actividades recreativas y de entretenimiento;Almussafes;Almussafes;SERVICIOS;2;0;2
12;2024;Actividades de los clubes deportivos;Paiporta;Paiporta;SERVICIOS;3;3;0
12;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Barcelona;Aldaya;SERVICIOS;7;1;6
12;2024;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;Silla;Sedaví;SERVICIOS;1;0;1
12;2024;Restaurantes y puestos de comidas;Algemesí;Algemesí;SERVICIOS;2;1;1
